param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params
587,5,0.06105450329101332,0.7147893522243444,0.8467357408850122,1,0.8126259234385493,0.8117375535773161,0.8059499661933739,0.8124379755210056,0.8004032258064516,0.8086309289073395,0.004795567984152959,231,0.8903803131991052,0.8954631848607553,0.8942578189640907,0.8933951332560834,0.892907507258399,0.8932807915076868,0.0016901250239452698,370,2.537215757369995,0.10677391644359106,0.0746497631072998,0.015650532981872863,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.9099010106178466,0.7380819985464547,3,0.8124366339979723,0.8109006314390163,0.8085250338294994,0.8088088088088088,0.8024152968802415,0.8086172809911076,0.003414994758831256,238,0.8784065338778232,0.8795060080106809,0.8776666666666667,0.8750939928147715,0.8791263754584862,0.8779599153656857,0.0015652480044838278,417,2.18563289642334,0.036058949356749144,0.061974382400512694,0.005003973390148362,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 3}"
587,5,0.06105450329101332,0.7147893522243444,0.8467357408850122,1,0.8126259234385493,0.8117375535773161,0.8059499661933739,0.8124379755210056,0.8004032258064516,0.8086309289073395,0.004795567984152959,231,0.8903803131991052,0.8954631848607553,0.8942578189640907,0.8933951332560834,0.892907507258399,0.8932807915076868,0.0016901250239452698,370,2.537215757369995,0.10677391644359106,0.0746497631072998,0.015650532981872863,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,5,0.06105450329101332,0.7147893522243444,0.8467357408850122,1,0.8054329371816639,0.8096977748256393,0.8038082284937096,0.810304449648712,0.8002703616086516,0.8059027503516752,0.003744561833920522,425,0.8559186759640427,0.8568302331453581,0.8576926294654061,0.8536667226044639,0.8598052384150436,0.8567826999188629,0.002020981057137378,479,1.5051493167877197,0.036485063835612654,0.04038171768188477,0.0048587086820319906,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.9099010106178466,0.8467357408850122,1,0.8102806898884004,0.8079866888519135,0.8040472175379426,0.8130405854956753,0.8047058823529412,0.8080122128253746,0.0033788808855128886,294,0.884746608970625,0.8895542248835662,0.8906405575838036,0.8877058725669605,0.8908848968729208,0.8887064321755751,0.0022753734354128284,391,2.4402275562286375,0.05553432070191156,0.08136038780212403,0.01668096663255849,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,5,0.09148202493973988,0.7698281182242285,0.7959029036426779,7,0.8018995929443691,0.8134475939353988,0.803517078119716,0.8078588078588078,0.7971745711402624,0.8047795287997108,0.005519791770938988,483,0.8634199315011277,0.863092749017312,0.8625647884969069,0.861909952209273,0.862879611812934,0.8627734066075107,0.000513873247470841,460,1.45781512260437,0.05342685598167002,0.04161520004272461,0.011317016554568767,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.09148202493973988), 'subsample': np.float64(0.7698281182242285), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 7}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.9099010106178466,0.7380819985464547,3,0.8124366339979723,0.8109006314390163,0.8085250338294994,0.8088088088088088,0.8024152968802415,0.8086172809911076,0.003414994758831256,238,0.8784065338778232,0.8795060080106809,0.8776666666666667,0.8750939928147715,0.8791263754584862,0.8779599153656857,0.0015652480044838278,417,2.18563289642334,0.036058949356749144,0.061974382400512694,0.005003973390148362,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 3}"
587,5,0.06105450329101332,0.7659740059284887,0.8467357408850122,1,0.8098283406260518,0.8097915977505789,0.8094754653130287,0.8090335436731982,0.8004025494800403,0.8077062993685796,0.003662999220798766,317,0.888962600547309,0.8925606110926603,0.8946453695274352,0.8938177604899445,0.893941908713693,0.8927856500742084,0.0020261832407117457,379,2.4750197887420655,0.06623966316745841,0.08198566436767578,0.01959355329187861,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7659740059284887), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,5,0.06105450329101332,0.9099010106178466,0.8467357408850122,1,0.8070652173913043,0.8080133555926544,0.8009510869565217,0.8085819644653034,0.7997293640054127,0.8048681976822394,0.003748662310693662,478,0.8529411764705882,0.8550198429451997,0.8556553866823411,0.852216334426781,0.8549515381373789,0.8541568557324577,0.001331567577506354,491,1.4547221183776855,0.04867760439194729,0.04592461585998535,0.012362743868116035,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,5,0.16453898367056088,0.8902403754104223,0.8467357408850122,4,0.8029343114371457,0.8061760840998686,0.8049514887922382,0.8118811881188119,0.8050397877984085,0.8061965720492946,0.0030280688907475374,404,0.9099712761592121,0.9113965474924323,0.9109981970168824,0.9100607254226161,0.9094045174537988,0.9103662527089884,0.0007259681876965589,333,1.3864049911499023,0.05318730270549846,0.04469208717346192,0.01002044237506734,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.16453898367056088), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 4}"
464,5,0.06105450329101332,0.7147893522243444,0.8467357408850122,1,0.8079514824797843,0.8128095080884781,0.8014879945891106,0.8115461181154612,0.8012170385395537,0.8070024283624775,0.004881551197664786,355,0.8746044962531224,0.8773978315262719,0.8759806376231013,0.8758528873356631,0.8775118819311265,0.8762695469338571,0.0010812853413363782,424,2.0182875633239745,0.15622939426311155,0.05818748474121094,0.013685243405520993,"{'n_estimators': 464, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
210,5,0.09148202493973988,0.7698281182242285,0.8699881445863519,1,0.8047700170357751,0.8089512358049432,0.8084239130434783,0.8109919571045576,0.7976917854718262,0.8061657816921162,0.00468842514803647,406,0.8481375358166189,0.8499873513786997,0.8518113810204253,0.8477822580645161,0.8538947368421053,0.8503226526244729,0.0022942042108066306,508,0.9566635131835938,0.0716364080419237,0.02971358299255371,0.006143115944935772,"{'n_estimators': 210, 'max_depth': 5, 'learning_rate': np.float64(0.09148202493973988), 'subsample': np.float64(0.7698281182242285), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.9099010106178466,0.7380819985464547,10,0.805414551607445,0.8099502487562189,0.8043257857384252,0.8073333333333333,0.796501849983182,0.8047051538837208,0.004524592968335548,486,0.8599195710455764,0.859581589958159,0.8586229946524064,0.8568313343957058,0.8598427830740927,0.8589596546251881,0.0011602797840426446,477,2.256989097595215,0.12302601513452872,0.0732656478881836,0.01753887590866965,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 10}"
346,7,0.06105450329101332,0.8902403754104223,0.7959029036426779,1,0.8031175872585564,0.8160424262512429,0.8096532970768185,0.8098897427330438,0.8004032258064516,0.8078212558252227,0.005520404401010467,308,0.9144270403957131,0.92077580539119,0.9174825174825175,0.9200295882304594,0.9160418554832331,0.9177513613966226,0.002382577453844542,96,1.9800198078155518,0.04537426370237789,0.06571617126464843,0.012746397158985486,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 1}"
587,7,0.06105450329101332,0.8902403754104223,0.7380819985464547,1,0.8040268456375839,0.8139381985535832,0.8094435075885329,0.8084684088653655,0.8033444816053512,0.8078442884500834,0.0038705012533700287,306,0.9667012696638185,0.9689897698209718,0.966637330986479,0.9684630738522955,0.9677006715701951,0.967698423178752,0.0009351474355452176,28,2.98141827583313,0.0929152435858297,0.10928544998168946,0.02196538984589475,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,5,0.16453898367056088,0.8902403754104223,0.8467357408850122,1,0.8100334448160535,0.8096179183135704,0.8081687311683964,0.8143044619422573,0.8041374708041374,0.809252405408883,0.003274257269237518,227,0.9275999674240574,0.9277393075356416,0.9274653626731867,0.9256965944272446,0.9257385343561286,0.9268479532832519,0.0009271105216930719,52,1.5242227077484132,0.0572180322727764,0.044905471801757815,0.01186405998426856,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.16453898367056088), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.8902403754104223,0.7959029036426779,8,0.8037953236191122,0.8121894667108314,0.806484295845998,0.8063872255489022,0.8071356445641198,0.8071983912577927,0.0027445787561428243,345,0.875709042375709,0.8783095297753278,0.8748227837544825,0.8695797476815106,0.8750835003340013,0.8747009207842062,0.002843448597646073,435,1.635498857498169,0.06836313533109617,0.0696101188659668,0.015283687813139067,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 8}"
587,7,0.06105450329101332,0.9099010106178466,0.7959029036426779,10,0.8056394763343404,0.8128904965471885,0.806070826306914,0.809775429326288,0.8038887026483406,0.8076529862326144,0.0032454140575564733,319,0.900979504485966,0.9002144153059541,0.8984574775220655,0.8975754576942108,0.8990174221781851,0.8992488554372763,0.001217173147446608,357,2.6901928901672365,0.13044640526056547,0.1032364845275879,0.012883248417786852,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 10}"
587,5,0.06105450329101332,0.7147893522243444,0.8467357408850122,1,0.8126259234385493,0.8117375535773161,0.8059499661933739,0.8124379755210056,0.8004032258064516,0.8086309289073395,0.004795567984152959,231,0.8903803131991052,0.8954631848607553,0.8942578189640907,0.8933951332560834,0.892907507258399,0.8932807915076868,0.0016901250239452698,370,2.537215757369995,0.10677391644359106,0.0746497631072998,0.015650532981872863,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.9099010106178466,0.7959029036426779,10,0.8100237047070775,0.8107569721115537,0.8092016238159675,0.8106489184692179,0.800941492938803,0.808314542408524,0.0037278621786800132,261,0.8598209055151058,0.8607489134068873,0.8592704149933066,0.8572625932444892,0.8615641990798829,0.8597334052479344,0.00146355670235253,468,2.5708566665649415,0.07661238489489783,0.08117742538452148,0.012996268706436541,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 10}"
587,5,0.06105450329101332,0.7147893522243444,0.7959029036426779,10,0.8025649679379008,0.8079470198675497,0.8016249153689912,0.8055832502492523,0.7985150185622679,0.8032470343971925,0.003256876619938328,514,0.8611250208646303,0.8617696160267112,0.8614100959532749,0.8615127455077309,0.8632949424136205,0.8618224841531935,0.0007646418066409816,462,2.459195137023926,0.09511462643452953,0.08303670883178711,0.012186540525715531,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 10}"
346,7,0.06105450329101332,0.9099010106178466,0.7959029036426779,8,0.8085250338294994,0.8091451292246521,0.8093306288032455,0.8098404255319149,0.805001689760054,0.8083685814298732,0.0017352419748582562,250,0.8734979973297731,0.8743315508021391,0.874,0.8721590909090909,0.8736112271322363,0.8735199732346478,0.0007416056582500938,442,1.706472635269165,0.06148899372473693,0.07102184295654297,0.011758430930595731,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7959029036426779), 'min_child_weight': 8}"
346,5,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8038147138964578,0.8125416944629753,0.8069340584636302,0.8046979865771812,0.7987763426240653,0.8053529592048619,0.0044771612188968125,465,0.852778244082592,0.8543951408807153,0.8519642556061372,0.8517334230898688,0.8538435603506406,0.8529429248019907,0.0010361354599354579,500,1.438789176940918,0.09553468290834913,0.037916374206542966,0.006765374976337971,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8113782593972232,0.813953488372093,0.8063534978033119,0.8046744574290484,0.7978436657681941,0.8068406737539741,0.005604601708079063,364,0.8872093023255814,0.8853715428190603,0.8890546027011351,0.885453034081463,0.8875384999583784,0.8869253963771235,0.0013836422780991306,395,2.378441095352173,0.1218536907882588,0.05924711227416992,0.0061150898279274,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.9099010106178466,0.8467357408850122,1,0.8102806898884004,0.8079866888519135,0.8040472175379426,0.8130405854956753,0.8047058823529412,0.8080122128253746,0.0033788808855128886,294,0.884746608970625,0.8895542248835662,0.8906405575838036,0.8877058725669605,0.8908848968729208,0.8887064321755751,0.0022753734354128284,391,2.4402275562286375,0.05553432070191156,0.08136038780212403,0.01668096663255849,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,5,0.06105450329101332,0.8902403754104223,0.8467357408850122,1,0.8012253233492171,0.8096192384769539,0.8075880758807588,0.8104838709677419,0.798504926945294,0.8054842871239932,0.004761718794174753,455,0.8527339818852734,0.8565422132526068,0.857622565480188,0.8525748906092225,0.8572390005888786,0.8553425303632338,0.002222554991725023,486,1.5183308124542236,0.025792198471513487,0.050799989700317384,0.005044204023616021,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.7698281182242285,0.8699881445863519,1,0.8029790115098172,0.8081009296148738,0.8071840054218908,0.8094446291985368,0.8017443810801744,0.8058905913650587,0.0029952648297847805,429,0.9219800032781511,0.928226532449464,0.9248668578451454,0.927036522591715,0.9251823322133902,0.9254584496755731,0.002129713945968378,55,1.9630537509918213,0.14399958277019126,0.059288406372070314,0.005316531157354199,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7698281182242285), 'colsample_bytree': np.float64(0.8699881445863519), 'min_child_weight': 1}"
464,5,0.06105450329101332,0.7147893522243444,0.8467357408850122,1,0.8079514824797843,0.8128095080884781,0.8014879945891106,0.8115461181154612,0.8012170385395537,0.8070024283624775,0.004881551197664786,355,0.8746044962531224,0.8773978315262719,0.8759806376231013,0.8758528873356631,0.8775118819311265,0.8762695469338571,0.0010812853413363782,424,2.0182875633239745,0.15622939426311155,0.05818748474121094,0.013685243405520993,"{'n_estimators': 464, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,5,0.09148202493973988,0.7147893522243444,0.8467357408850122,1,0.8071117074807111,0.8115561391989494,0.8030913978494624,0.8077427821522309,0.802680067001675,0.8064364187366058,0.0032763846222958084,391,0.9233409610983981,0.9245329199641021,0.9246592114929394,0.9243697478991597,0.9237924281984334,0.9241390537306066,0.0004971952566441462,59,2.5743727684020996,0.09708326962731101,0.0687100887298584,0.013573627308419342,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.09148202493973988), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
346,7,0.13367300372767088,0.9099010106178466,0.7380819985464547,1,0.8050734312416555,0.8147659854976929,0.797722705961152,0.8124590163934426,0.801729873586161,0.8063502025360207,0.006411774969460472,396,0.9843255224825839,0.9870539943163877,0.9843503003477712,0.9841043890865955,0.9845837615621789,0.9848835935591034,0.0010957685211099347,7,1.7871790885925294,0.1094176507644626,0.06255035400390625,0.009565580688858592,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.13367300372767088), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
587,5,0.16453898367056088,0.9099010106178466,0.7380819985464547,3,0.8070291777188329,0.8113948919449901,0.8001332445036642,0.8022486772486772,0.8013223140495868,0.8044256610931504,0.004198650716504743,497,0.9498430078093552,0.9535350292913891,0.9539055586839353,0.9516531252513877,0.9492398037165152,0.9516353049505165,0.0018822368263768624,41,2.3512940883636473,0.099251807675509,0.06331863403320312,0.014753165071080175,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.16453898367056088), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 3}"
587,5,0.16453898367056088,0.8902403754104223,0.8467357408850122,1,0.8050397877984085,0.8068443566962816,0.8050565535595475,0.8166992824527071,0.8,0.806727996101389,0.0054836081237313195,376,0.968944099378882,0.9693682195277601,0.9701978860367162,0.9696728488418371,0.9689193496971629,0.9694204806964717,0.0004793435953066817,25,2.463585042953491,0.09006483433842875,0.06343245506286621,0.014297745966043687,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.16453898367056088), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,3,0.8066037735849056,0.8099934253780408,0.8022941970310391,0.8118616144975288,0.7991967871485943,0.8059899595280218,0.004705033262376636,418,0.9435064935064935,0.9417207792207792,0.9411669236387243,0.943084157613102,0.9389244869819126,0.9416805681922022,0.0016226828283851494,44,3.0111044883728026,0.1794032635516521,0.12177677154541015,0.004003770405211943,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 3}"
587,5,0.06105450329101332,0.7147893522243444,0.8467357408850122,1,0.8126259234385493,0.8117375535773161,0.8059499661933739,0.8124379755210056,0.8004032258064516,0.8086309289073395,0.004795567984152959,231,0.8903803131991052,0.8954631848607553,0.8942578189640907,0.8933951332560834,0.892907507258399,0.8932807915076868,0.0016901250239452698,370,2.537215757369995,0.10677391644359106,0.0746497631072998,0.015650532981872863,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.7147893522243444), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8080672268907563,0.8106684227856438,0.808251606357795,0.813592873639063,0.8075117370892019,0.8096183733524921,0.0022632401573572463,2,0.9664826813854892,0.9672773821905752,0.9660474055092889,0.9656110044785668,0.965163770321134,0.9661164487770109,0.0007279738822488526,30,3.027108573913574,0.11347260670824405,0.10589351654052734,0.025625775938207054,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,5,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8038147138964578,0.8125416944629753,0.8069340584636302,0.8046979865771812,0.7987763426240653,0.8053529592048619,0.0044771612188968125,465,0.852778244082592,0.8543951408807153,0.8519642556061372,0.8517334230898688,0.8538435603506406,0.8529429248019907,0.0010361354599354579,500,1.438789176940918,0.09553468290834913,0.037916374206542966,0.006765374976337971,"{'n_estimators': 346, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
587,5,0.06105450329101332,0.8902403754104223,0.8467357408850122,1,0.8083953960731212,0.8086522462562395,0.8058186738836265,0.8102529960053262,0.8001348163127738,0.8066508257062175,0.0035545940954825584,379,0.8869709543568465,0.8918424987539458,0.8924401755402832,0.8880950402924317,0.891952495639897,0.8902602329166809,0.0022639293580255606,384,2.441364622116089,0.03883092839538925,0.06887688636779785,0.018186791242220366,"{'n_estimators': 587, 'max_depth': 5, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.8902403754104223), 'colsample_bytree': np.float64(0.8467357408850122), 'min_child_weight': 1}"
587,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8080672268907563,0.8106684227856438,0.808251606357795,0.813592873639063,0.8075117370892019,0.8096183733524921,0.0022632401573572463,2,0.9664826813854892,0.9672773821905752,0.9660474055092889,0.9656110044785668,0.965163770321134,0.9661164487770109,0.0007279738822488526,30,3.027108573913574,0.11347260670824405,0.10589351654052734,0.025625775938207054,"{'n_estimators': 587, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
